solicitation_number,title,agency,docname,document_token,attempted_url,resolved_url,downloaded,parsed,parse_elapsed_s,parse_error,extracted_text_len,sha256,bytes,pdf_path,http_status,content_type,stage,ok
DCEB-2025-R-0001,Downtown Comprehensive Transportation Plan,DMPED,DCEB-2025-R-0001_Att3.pdf,RENFQi0yMDI1LVItMDAwMcKme0EwRjc4QzkzLTAwMDAtQzgxOS04RTFBLURBMzNGNDM0QkYyRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKme0EwRjc4QzkzLTAwMDAtQzgxOS04RTFBLURBMzNGNDM0QkYyRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKme0EwRjc4QzkzLTAwMDAtQzgxOS04RTFBLURBMzNGNDM0QkYyRX0=,True,True,1.501,,3605.0,aa5e83c6e430ef0d038fd9604725fefc86adb158db96ed40739f4839700b3b39,23576.0,data\raw\dc_pass_docs\DCEB-2025-R-0001_Att3.pdf,,,,
DCEB-2025-R-0001,Downtown Comprehensive Transportation Plan,DMPED,DCEB-2025-R-0001_Att2.pdf,RENFQi0yMDI1LVItMDAwMcKmezIwRjc4QzkzLTAwMDAtQzAxQS1CRDQ2LTk5NEZBNEJBNEI5Q30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKmezIwRjc4QzkzLTAwMDAtQzAxQS1CRDQ2LTk5NEZBNEJBNEI5Q30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKmezIwRjc4QzkzLTAwMDAtQzAxQS1CRDQ2LTk5NEZBNEJBNEI5Q30=,True,False,9.414,parse_timeout>8.0s,0.0,4bb494a36de86d256e992fed1a9573dc0807f4e5c95eb58a6c6e28f39e249d47,107097.0,data\raw\dc_pass_docs\DCEB-2025-R-0001_Att2.pdf,,,,
DCEB-2025-R-0001,Downtown Comprehensive Transportation Plan,DMPED,DCEB-2025-R-0001_Amd2.pdf,RENFQi0yMDI1LVItMDAwMcKme0UwQ0ZGNDkzLTAwMDAtQzkxNS1CODQwLUNCNjNERDk2Q0Q5Mn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKme0UwQ0ZGNDkzLTAwMDAtQzkxNS1CODQwLUNCNjNERDk2Q0Q5Mn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKme0UwQ0ZGNDkzLTAwMDAtQzkxNS1CODQwLUNCNjNERDk2Q0Q5Mn0=,True,True,1.613,,5780.0,484d40646ff044f690ac0c221d18718d66d548995528f4fbfac3383c3969f6c2,201847.0,data\raw\dc_pass_docs\DCEB-2025-R-0001_Amd2.pdf,,,,
DCEB-2025-R-0001,Downtown Comprehensive Transportation Plan,DMPED,DCEB-2025-R-0001_Amd1.pdf,RENFQi0yMDI1LVItMDAwMcKmezUwRDBGNDkzLTAwMDAtQ0MxMC1CRjBGLTY4MTE3NjIzNEI5M30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKmezUwRDBGNDkzLTAwMDAtQ0MxMC1CRjBGLTY4MTE3NjIzNEI5M30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKmezUwRDBGNDkzLTAwMDAtQ0MxMC1CRjBGLTY4MTE3NjIzNEI5M30=,True,False,9.379,parse_timeout>8.0s,0.0,d9ae6d429c1db1647d21d7149d92c0f8a091f653c9f960921b1ee0d908157430,234267.0,data\raw\dc_pass_docs\DCEB-2025-R-0001_Amd1.pdf,,,,
DCEB-2025-R-0001,Downtown Comprehensive Transportation Plan,DMPED,DCEB-2025-R-0001_Att1.pdf,RENFQi0yMDI1LVItMDAwMcKmezkwRjY4QzkzLTAwMDAtQ0UxMi05MDA4LTlDNjZBQkFDMDQ3NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKmezkwRjY4QzkzLTAwMDAtQ0UxMi05MDA4LTlDNjZBQkFDMDQ3NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI1LVItMDAwMcKmezkwRjY4QzkzLTAwMDAtQ0UxMi05MDA4LTlDNjZBQkFDMDQ3NX0=,True,False,9.422,parse_timeout>8.0s,0.0,45f199f3cf9c98d43c6a1b11a09351068952811eced180f6f5ed215153db8ade,759729.0,data\raw\dc_pass_docs\DCEB-2025-R-0001_Att1.pdf,,,,
DCKA-2025-B-0082,Movable Barrier System Storage and Maintenance,DDOT,DCKA-2025-B-0082_Amd4.pdf,RENLQS0yMDI1LUItMDA4MsKmezMwNTNGNjk4LTAwMDAtQ0ExQS04MDgyLTMzQkRFMzhFNDY4RX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA4MsKmezMwNTNGNjk4LTAwMDAtQ0ExQS04MDgyLTMzQkRFMzhFNDY4RX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA4MsKmezMwNTNGNjk4LTAwMDAtQ0ExQS04MDgyLTMzQkRFMzhFNDY4RX0=,True,True,1.562,,7045.0,3ac1427a649f0db40f1bdc0659c9dd923d50050bede3ce7cf64158ef5a5bdcd6,255981.0,data\raw\dc_pass_docs\DCKA-2025-B-0082_Amd4.pdf,,,,
DCKA-2025-B-0082,Movable Barrier System Storage and Maintenance,DDOT,DCKA-2025-B-0082_Amd1.pdf,RENLQS0yMDI1LUItMDA4MsKme0UwM0ZGNjk4LTAwMDAtQ0IxRS1BRjQwLUVBOTNDNDJGMkQzRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA4MsKme0UwM0ZGNjk4LTAwMDAtQ0IxRS1BRjQwLUVBOTNDNDJGMkQzRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA4MsKme0UwM0ZGNjk4LTAwMDAtQ0IxRS1BRjQwLUVBOTNDNDJGMkQzRX0=,True,True,1.539,,5251.0,36e1c02eb1e56a9c91b7a01ce5447296a2c5df8a2730578cf29adae179686ea4,285877.0,data\raw\dc_pass_docs\DCKA-2025-B-0082_Amd1.pdf,,,,
DCKA-2025-B-0082,Movable Barrier System Storage and Maintenance,DDOT,DCKA-2025-B-0082_Amd3.pdf,RENLQS0yMDI1LUItMDA4MsKmezUwNDBGNjk4LTAwMDAtQzkxMi04QTBFLTQ2QzYyOTM5RkI1MX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA4MsKmezUwNDBGNjk4LTAwMDAtQzkxMi04QTBFLTQ2QzYyOTM5RkI1MX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA4MsKmezUwNDBGNjk4LTAwMDAtQzkxMi04QTBFLTQ2QzYyOTM5RkI1MX0=,True,True,1.455,,5513.0,e6cf97a6a8bd9e2fdcde4795269555495b2902e336e92fe7265093338f47a3f8,204839.0,data\raw\dc_pass_docs\DCKA-2025-B-0082_Amd3.pdf,,,,
DCKA-2025-B-0082,Movable Barrier System Storage and Maintenance,DDOT,DCKA-2025-B-0082_Amd3.pdf,RENLQS0yMDI1LUItMDA4MsKme0MwNTJGNjk4LTAwMDAtQzYxRC1BQ0EyLTlBNzUzNzBCMjhCQX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA4MsKme0MwNTJGNjk4LTAwMDAtQzYxRC1BQ0EyLTlBNzUzNzBCMjhCQX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA4MsKme0MwNTJGNjk4LTAwMDAtQzYxRC1BQ0EyLTlBNzUzNzBCMjhCQX0=,True,True,1.459,,5513.0,e6cf97a6a8bd9e2fdcde4795269555495b2902e336e92fe7265093338f47a3f8,204839.0,data\raw\dc_pass_docs\DCKA-2025-B-0082_Amd3.pdf,,,,
DCKA-2025-B-0070,"Reconstruction of Kenilworth Avenue, NE.",DDOT,DCKA-2025-B-0070_Amd2.pdf,RENLQS0yMDI1LUItMDA3MMKmezgwM0ZGNjk4LTAwMDAtQzUxMC04NDNCLTY5MTcwNTM4ODI1Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA3MMKmezgwM0ZGNjk4LTAwMDAtQzUxMC04NDNCLTY5MTcwNTM4ODI1Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA3MMKmezgwM0ZGNjk4LTAwMDAtQzUxMC04NDNCLTY5MTcwNTM4ODI1Nn0=,True,True,1.577,,4203.0,eb47e7b0adf7e01c76be8f831ce8fbfa0775e7bbfd06d47b6961188021d01a93,297448.0,data\raw\dc_pass_docs\DCKA-2025-B-0070_Amd2.pdf,,,,
DCKA-2025-B-0070,"Reconstruction of Kenilworth Avenue, NE.",DDOT,DCKA-2025-B-0070_Amd3.pdf,RENLQS0yMDI1LUItMDA3MMKme0IwMjIyQzlBLTAwMDAtQzkxQi1CNUI5LTRCMjQ5MDBEMkQ0OH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA3MMKme0IwMjIyQzlBLTAwMDAtQzkxQi1CNUI5LTRCMjQ5MDBEMkQ0OH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA3MMKme0IwMjIyQzlBLTAwMDAtQzkxQi1CNUI5LTRCMjQ5MDBEMkQ0OH0=,True,False,9.302,parse_timeout>8.0s,0.0,f8fee1c67dee5cdc092fda1890270c64af846cfbd6a77956dfcee3d5dc614abb,4391289.0,data\raw\dc_pass_docs\DCKA-2025-B-0070_Amd3.pdf,,,,
DCKA-2025-B-0070,"Reconstruction of Kenilworth Avenue, NE.",DDOT,DCKA-2025-B-0070_Amd4.pdf,RENLQS0yMDI1LUItMDA3MMKmezkwMTkyQzlBLTAwMDAtQzgxQi04MDkwLTUxQzU1QzVBMDNFNn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA3MMKmezkwMTkyQzlBLTAwMDAtQzgxQi04MDkwLTUxQzU1QzVBMDNFNn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDI1LUItMDA3MMKmezkwMTkyQzlBLTAwMDAtQzgxQi04MDkwLTUxQzU1QzVBMDNFNn0=,True,True,1.945,,3793.0,37619469e81d62835392114ab7f276ed40751ff420e1a3b72dcf1fe3ca9f3d18,214050.0,data\raw\dc_pass_docs\DCKA-2025-B-0070_Amd4.pdf,,,,
DC PCSB-2025-04,The District of Columbia Public Charter School Board (DC PCSB) seeks proposals from individuals and organizations that are experienced in providing Data Analytics Engineering services for PostgreSQL databases hosted on Amazon Web Services and Python code stored in GitLab.,DCPCSB,DC PCSB-2025-04_Att1.pdf,REMgUENTQi0yMDI1LTA0wqZ7MzBFQTRBOUEtMDAwMC1DNTEyLUExODAtN0VDNjEwOUI2MEE1fQ==,https://contracts.ocp.dc.gov/solicitations/attachments/REMgUENTQi0yMDI1LTA0wqZ7MzBFQTRBOUEtMDAwMC1DNTEyLUExODAtN0VDNjEwOUI2MEE1fQ==,https://contracts.ocp.dc.gov/solicitations/attachments/REMgUENTQi0yMDI1LTA0wqZ7MzBFQTRBOUEtMDAwMC1DNTEyLUExODAtN0VDNjEwOUI2MEE1fQ==,False,,,,,,,,500.0,,,
DCEB-2026-B-1001,Grant Reviewer Consultant Services,DMPED,DCEB-2026-B-1001_Att4.pdf,RENFQi0yMDI2LUItMTAwMcKmezkwRjQ4MzlBLTAwMDAtQzcxQi1CQ0RGLUQ1OUJBQ0Q0MzY4QX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI2LUItMTAwMcKmezkwRjQ4MzlBLTAwMDAtQzcxQi1CQ0RGLUQ1OUJBQ0Q0MzY4QX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI2LUItMTAwMcKmezkwRjQ4MzlBLTAwMDAtQzcxQi1CQ0RGLUQ1OUJBQ0Q0MzY4QX0=,True,True,1.56,,2450.0,d46061de6adf987dc994f7606f642f1b6009385a82336c27ce50ba6a0cca9c3c,242097.0,data\raw\dc_pass_docs\DCEB-2026-B-1001_Att4.pdf,,,,
DCEB-2026-B-1001,Grant Reviewer Consultant Services,DMPED,DCEB-2026-B-1001_Att1.pdf,RENFQi0yMDI2LUItMTAwMcKmezIwMUY3RTlBLTAwMDAtQzIxRS1CMjQ2LTM1M0ZGMEFCNjY1MX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI2LUItMTAwMcKmezIwMUY3RTlBLTAwMDAtQzIxRS1CMjQ2LTM1M0ZGMEFCNjY1MX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI2LUItMTAwMcKmezIwMUY3RTlBLTAwMDAtQzIxRS1CMjQ2LTM1M0ZGMEFCNjY1MX0=,True,False,9.321,parse_timeout>8.0s,0.0,050279d4e346227669872e31decf34a4ad966b9a8f3c1a3bb79051e54a8db7b0,426624.0,data\raw\dc_pass_docs\DCEB-2026-B-1001_Att1.pdf,,,,
DCEB-2026-B-1001,Grant Reviewer Consultant Services,DMPED,DCEB-2026-B-1001_Att5.pdf,RENFQi0yMDI2LUItMTAwMcKme0QwRjE4MzlBLTAwMDAtQzgxQi1BNTUyLTA1Rjc2Mjk3NURERX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI2LUItMTAwMcKme0QwRjE4MzlBLTAwMDAtQzgxQi1BNTUyLTA1Rjc2Mjk3NURERX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI2LUItMTAwMcKme0QwRjE4MzlBLTAwMDAtQzgxQi1BNTUyLTA1Rjc2Mjk3NURERX0=,True,False,9.416,parse_timeout>8.0s,0.0,b91af620d66fbf555e265392bed4856c8c9d343a04a53d9a3988a39f6e94479e,49915.0,data\raw\dc_pass_docs\DCEB-2026-B-1001_Att5.pdf,,,,
DCEB-2026-B-1001,Grant Reviewer Consultant Services,DMPED,DCEB-2026-B-1001_Att3.pdf,RENFQi0yMDI2LUItMTAwMcKme0YwRjI4MzlBLTAwMDAtQzIxMC1CMUEwLUYwRTc5MEExODk2MX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI2LUItMTAwMcKme0YwRjI4MzlBLTAwMDAtQzIxMC1CMUEwLUYwRTc5MEExODk2MX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDI2LUItMTAwMcKme0YwRjI4MzlBLTAwMDAtQzIxMC1CMUEwLUYwRTc5MEExODk2MX0=,True,True,1.806,,2226.0,b6878175b9dc42214463f2efb702bb2aa10757a6876027a282a445af495df9c3,217948.0,data\raw\dc_pass_docs\DCEB-2026-B-1001_Att3.pdf,,,,
DCKA-2019-B-0002,"Reconstruction of Oregon Avenue, NW from Military Road to Western Avenue from Oregon Avenue to 321st Street",DDOT,DCKA-2019-B-0002_Amd1.pdf,RENLQS0yMDE5LUItMDAwMsKmezQwQjEwNzY5LTAwMDAtQzgxQS04OEQ5LUYzMUZGQkMyNDMzM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezQwQjEwNzY5LTAwMDAtQzgxQS04OEQ5LUYzMUZGQkMyNDMzM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezQwQjEwNzY5LTAwMDAtQzgxQS04OEQ5LUYzMUZGQkMyNDMzM30=,True,True,1.642,,0.0,c6918e7ae61ff8c178540bc8904d0491c28e667f20553041a706658e813330e1,99707.0,data\raw\dc_pass_docs\DCKA-2019-B-0002_Amd1.pdf,,,,
DCKA-2019-B-0002,"Reconstruction of Oregon Avenue, NW from Military Road to Western Avenue from Oregon Avenue to 321st Street",DDOT,DCKA-2019-B-0002_Amd5.pdf,RENLQS0yMDE5LUItMDAwMsKmezQwMjlCNjY5LTAwMDAtQzkxNy1CNTlGLUZGQTg3QjQ5RTQ1OH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezQwMjlCNjY5LTAwMDAtQzkxNy1CNTlGLUZGQTg3QjQ5RTQ1OH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezQwMjlCNjY5LTAwMDAtQzkxNy1CNTlGLUZGQTg3QjQ5RTQ1OH0=,True,True,2.249,,0.0,e387c879a932aa52c0a293de487f609df3c1005a951c86d054bb873f7124c443,118465.0,data\raw\dc_pass_docs\DCKA-2019-B-0002_Amd5.pdf,,,,
DCKA-2019-B-0002,"Reconstruction of Oregon Avenue, NW from Military Road to Western Avenue from Oregon Avenue to 321st Street",DDOT,DCKA-2019-B-0002_Amd7.pdf,RENLQS0yMDE5LUItMDAwMsKmezgwOTlDNTY5LTAwMDAtQzMxNy1CNzFCLUY0NkYwRjMyODhENX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezgwOTlDNTY5LTAwMDAtQzMxNy1CNzFCLUY0NkYwRjMyODhENX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezgwOTlDNTY5LTAwMDAtQzMxNy1CNzFCLUY0NkYwRjMyODhENX0=,True,True,3.063,,0.0,dcc7dd0e301efc23b9fdef388edc57cfbd7e0962f3715d3633fe60cba07242e1,109214.0,data\raw\dc_pass_docs\DCKA-2019-B-0002_Amd7.pdf,,,,
DCKA-2019-B-0002,"Reconstruction of Oregon Avenue, NW from Military Road to Western Avenue from Oregon Avenue to 321st Street",DDOT,DCKA-2019-B-0002_Amd3.pdf,RENLQS0yMDE5LUItMDAwMsKmezQwQ0Q5NjY5LTAwMDAtQzcxNS1CMEMxLUM0NDY4MkNBRkU5Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezQwQ0Q5NjY5LTAwMDAtQzcxNS1CMEMxLUM0NDY4MkNBRkU5Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezQwQ0Q5NjY5LTAwMDAtQzcxNS1CMEMxLUM0NDY4MkNBRkU5Nn0=,True,True,2.71,,0.0,e541a111e73ddd591333359d763ac0cbec1f8b723d67afac55e476b851f40422,100428.0,data\raw\dc_pass_docs\DCKA-2019-B-0002_Amd3.pdf,,,,
DCKA-2019-B-0002,"Reconstruction of Oregon Avenue, NW from Military Road to Western Avenue from Oregon Avenue to 321st Street",DDOT,DCKA-2019-B-0002_Amd2.pdf,RENLQS0yMDE5LUItMDAwMsKmezUwMzU0QTY5LTAwMDAtQzAxRi1CNzM0LUI1RUQzNDI1Qzg0Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezUwMzU0QTY5LTAwMDAtQzAxRi1CNzM0LUI1RUQzNDI1Qzg0Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezUwMzU0QTY5LTAwMDAtQzAxRi1CNzM0LUI1RUQzNDI1Qzg0Nn0=,True,True,3.158,,0.0,388338c295f16a49231538a9510947d04a0a8f026d75863a3b3a7d0220a04974,104284.0,data\raw\dc_pass_docs\DCKA-2019-B-0002_Amd2.pdf,,,,
DCKA-2019-B-0002,"Reconstruction of Oregon Avenue, NW from Military Road to Western Avenue from Oregon Avenue to 321st Street",DDOT,DCKA-2019-B-0002_Amd6.pdf,RENLQS0yMDE5LUItMDAwMsKme0UwN0JDNDY5LTAwMDAtQ0MxOC05MzZCLUVDMDU0OEZGNzRGN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKme0UwN0JDNDY5LTAwMDAtQ0MxOC05MzZCLUVDMDU0OEZGNzRGN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKme0UwN0JDNDY5LTAwMDAtQ0MxOC05MzZCLUVDMDU0OEZGNzRGN30=,True,True,2.486,,0.0,d47fc01f2b34e4348a46df398fd794ad9a07308e6038836888437cda88153255,164428.0,data\raw\dc_pass_docs\DCKA-2019-B-0002_Amd6.pdf,,,,
DCKA-2019-B-0002,"Reconstruction of Oregon Avenue, NW from Military Road to Western Avenue from Oregon Avenue to 321st Street",DDOT,DCKA-2019-B-0002_Amd4.pdf,RENLQS0yMDE5LUItMDAwMsKmezgwNTFBNzY5LTAwMDAtQzQxMS1BQzU0LUREMjI4NTQwQ0FBQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezgwNTFBNzY5LTAwMDAtQzQxMS1BQzU0LUREMjI4NTQwQ0FBQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDAwMsKmezgwNTFBNzY5LTAwMDAtQzQxMS1BQzU0LUREMjI4NTQwQ0FBQ30=,True,True,1.889,,0.0,fc0be5d43166625e9b57b9bc0b8741836a23ce957eb1cb3e7984a1585c1badd3,266163.0,data\raw\dc_pass_docs\DCKA-2019-B-0002_Amd4.pdf,,,,
DCKA-2019-B-0057,SIDEWALK CONSTRUCTION  SAFE ROUTES TO SCHOOLS (SRTS),DDOT,DCKA-2019-B-0057_Amd2.pdf,RENLQS0yMDE5LUItMDA1N8KmezkwMjU2QjZCLTAwMDAtQzkxNC1CN0Y1LTlBMkQ3MDVBNzI4Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA1N8KmezkwMjU2QjZCLTAwMDAtQzkxNC1CN0Y1LTlBMkQ3MDVBNzI4Nn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA1N8KmezkwMjU2QjZCLTAwMDAtQzkxNC1CN0Y1LTlBMkQ3MDVBNzI4Nn0=,True,True,2.038,,0.0,4f621b6485df7c7c449aedc4edc091423cc630bcc180369065e9f81bf5774a74,108056.0,data\raw\dc_pass_docs\DCKA-2019-B-0057_Amd2.pdf,,,,
DCKA-2019-B-0057,SIDEWALK CONSTRUCTION  SAFE ROUTES TO SCHOOLS (SRTS),DDOT,DCKA-2019-B-0057_Amd1.pdf,RENLQS0yMDE5LUItMDA1N8Kme0YwNTQ1MjZCLTAwMDAtQzcxNS1CRDM2LUEyRkI1RDM4OTNDOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA1N8Kme0YwNTQ1MjZCLTAwMDAtQzcxNS1CRDM2LUEyRkI1RDM4OTNDOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA1N8Kme0YwNTQ1MjZCLTAwMDAtQzcxNS1CRDM2LUEyRkI1RDM4OTNDOX0=,True,True,1.613,,0.0,f99c054b090110df70352bb5738d49a57263964e167fa84843ff089173baf53f,111167.0,data\raw\dc_pass_docs\DCKA-2019-B-0057_Amd1.pdf,,,,
DCKA-2019-B-0057,SIDEWALK CONSTRUCTION  SAFE ROUTES TO SCHOOLS (SRTS),DDOT,DCKA-2019-B-0057_Amd3.pdf,RENLQS0yMDE5LUItMDA1N8KmezAwN0I5NDZCLTAwMDAtQ0QxNi04NzM5LUNFRTY1NzlFNjkwQn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA1N8KmezAwN0I5NDZCLTAwMDAtQ0QxNi04NzM5LUNFRTY1NzlFNjkwQn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA1N8KmezAwN0I5NDZCLTAwMDAtQ0QxNi04NzM5LUNFRTY1NzlFNjkwQn0=,True,True,1.732,,0.0,a27490f54f9beab6000a089c2c2659f2fa895fea3ba489f6522f1019ca5ce2aa,696705.0,data\raw\dc_pass_docs\DCKA-2019-B-0057_Amd3.pdf,,,,
DCKA-2019-B-0083,Martin Luther King Jr. Avenue SE Revitalization from 4th Street SE to Milwaukee PL SE,DDOT,DCKA-2019-B-0083_Amd2.pdf,RENLQS0yMDE5LUItMDA4M8KmezcwRTI0NTZELTAwMDAtQ0ExQS05Q0U3LTA5OTcyQjc5MEJCMX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA4M8KmezcwRTI0NTZELTAwMDAtQ0ExQS05Q0U3LTA5OTcyQjc5MEJCMX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA4M8KmezcwRTI0NTZELTAwMDAtQ0ExQS05Q0U3LTA5OTcyQjc5MEJCMX0=,True,True,1.736,,0.0,529c1bc55bfcd8f9c61473887deae63c9bc481fb812bb7ad7569ce5170cf180d,401434.0,data\raw\dc_pass_docs\DCKA-2019-B-0083_Amd2.pdf,,,,
DCKA-2019-B-0083,Martin Luther King Jr. Avenue SE Revitalization from 4th Street SE to Milwaukee PL SE,DDOT,DCKA-2019-B-0083_Amd3.pdf,RENLQS0yMDE5LUItMDA4M8KmezIwODY1RTZELTAwMDAtQzMxMC04NUEyLUZEM0VFRjIyNDNBOH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA4M8KmezIwODY1RTZELTAwMDAtQzMxMC04NUEyLUZEM0VFRjIyNDNBOH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA4M8KmezIwODY1RTZELTAwMDAtQzMxMC04NUEyLUZEM0VFRjIyNDNBOH0=,True,False,9.441,parse_timeout>8.0s,0.0,ac2f002d8863f9f72bdd1df7f62071647b8e5d4afb51a1617c49f60d9d259df1,1112955.0,data\raw\dc_pass_docs\DCKA-2019-B-0083_Amd3.pdf,,,,
DCKA-2019-B-0083,Martin Luther King Jr. Avenue SE Revitalization from 4th Street SE to Milwaukee PL SE,DDOT,DCKA-2019-B-0083_Amd1.pdf,RENLQS0yMDE5LUItMDA4M8KmezcwREU0NTZELTAwMDAtQzkxNC04Mjc0LTg4RUE0RjdEQzFCQX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA4M8KmezcwREU0NTZELTAwMDAtQzkxNC04Mjc0LTg4RUE0RjdEQzFCQX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA4M8KmezcwREU0NTZELTAwMDAtQzkxNC04Mjc0LTg4RUE0RjdEQzFCQX0=,True,True,2.462,,3462.0,76f2342da539e261e1b97553550ed34ed052f9d328435a766c7f4d833e9cd0b6,660501.0,data\raw\dc_pass_docs\DCKA-2019-B-0083_Amd1.pdf,,,,
DCKA-2019-B-0044,"Rehabilitation of 16th Street, NW Bridge over Piney Branch Parkwy (Bridge No. 0022)",DDOT,DCKA-2019-B-0044_Amd3.pdf,RENLQS0yMDE5LUItMDA0NMKmezAwNkRBNzZELTAwMDAtQzAxNC1BMUQ5LUY2MDk0MzJDQUQzRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA0NMKmezAwNkRBNzZELTAwMDAtQzAxNC1BMUQ5LUY2MDk0MzJDQUQzRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDE5LUItMDA0NMKmezAwNkRBNzZELTAwMDAtQzAxNC1BMUQ5LUY2MDk0MzJDQUQzRX0=,True,True,1.704,,0.0,0140b8078267ea5b3ce951365c0892c986dfc03789537810ae521258e3c8412c,606288.0,data\raw\dc_pass_docs\DCKA-2019-B-0044_Amd3.pdf,,,,
